pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,depositos_empresas,tipo_deposito_vista | Bank interest rates - overnight deposits from corporations,0.61,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L21.A.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Overnight deposits,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L21.A.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of up to one year (new business),2.08,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.F.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.F.R.A.2240.EUR.N; OBS_STATUS=P (no definitivo)
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.69,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),0.55,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.66,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.56,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.18,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.38,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.16,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.4,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),3.66,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.94,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.77,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),1.36,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.2,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.14,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.15,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over one & up to two years (new business),2.2,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.G.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.G.R.A.2240.EUR.N; OBS_STATUS=P (no definitivo)
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.36,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.85,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.45,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.57,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.34,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.83,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.06,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.98,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.26,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.9,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.32,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),0.54,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.36,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.57,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),2.1,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
Espana,depositos_empresas,tipo_deposito_plazo | Bank interest rates - deposits from corporations with an agreed maturity of over two years (new business),1.86,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.L22.H.R.A.2240.EUR.N,2026-09-16,Total,Credit and other institutions (MFI except MMFs and central banks) reporting sector - Deposits with agreed maturity,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.L22.H.R.A.2240.EUR.N
