pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,3,pct_anual,2025-01-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-25,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-26,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-27,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-28,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-29,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-30,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-03-31,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-02,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-03,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-04,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-05,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-06,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-07,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-08,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-09,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-10,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-11,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-12,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-13,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-14,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.5,pct_anual,2025-04-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-25,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-26,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-27,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-28,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-29,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-04-30,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-01,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-02,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-03,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-04,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-05,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-06,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-07,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-08,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-09,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-10,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-11,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-12,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-13,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-14,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-15,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-16,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-17,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-18,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-19,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-20,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-21,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-22,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-23,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
Zona euro (referencia),liquidez_banco_central,tipo_facilidad_deposito_BCE | Deposit facility - date of changes (raw data) - Level,2.25,pct_anual,2025-05-24,"BCE, ECB Data Portal, dataset FM",https://data.ecb.europa.eu/data/datasets/FM,2026-09-16,,,n/a,nivel,media_ponderada_volumen,serie FM.D.U2.EUR.4F.KR.DFR.LEV
