pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes (new business),4.87,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.R.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.A.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.61,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.42,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.56,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.5,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.37,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.69,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.5,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.59,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.38,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.07,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.08,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.3,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.18,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.32,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.52,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.4,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over five years (new business),4.51,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.J.R.A.2250.EUR.N,2026-09-16,Total,Over 5 years initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.J.R.A.2250.EUR.N; OBS_STATUS=P (no definitivo)
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),5.27,pct_anual,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),5.28,pct_anual,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.91,pct_anual,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.74,pct_anual,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.92,pct_anual,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.84,pct_anual,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.63,pct_anual,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),5.11,pct_anual,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.84,pct_anual,2025-09,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.93,pct_anual,2025-10,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.79,pct_anual,2025-11,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.54,pct_anual,2025-12,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.5,pct_anual,2026-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.65,pct_anual,2026-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.53,pct_anual,2026-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.73,pct_anual,2026-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.88,pct_anual,2026-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.74,pct_anual,2026-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,tipo | Bank interest rates - loans to households for other purposes with an interest rate fixation period of over one year (new business),4.87,pct_anual,2026-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.K.R.A.2250.EUR.N,2026-09-16,Total,Over 1 year initial rate fixation,n/a,nivel,media_ponderada_volumen,serie MIR.M.ES.B.A2D.K.R.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1368,eur_millones,2025-01,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1429,eur_millones,2025-02,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1766,eur_millones,2025-03,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1641,eur_millones,2025-04,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1520,eur_millones,2025-05,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),1934,eur_millones,2025-06,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),2234,eur_millones,2025-07,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
Espana,credito_consumo_hogares_referencia,volumen | Bank business volumes - loans to households for other purposes (new business),997,eur_millones,2025-08,"BCE, ECB Data Portal, dataset MIR",https://data.ecb.europa.eu/data/datasets/MIR/MIR.MIR.M.ES.B.A2D.A.B.A.2250.EUR.N,2026-09-16,Total,Total initial rate fixation,n/a,volumen,dato_unico,serie MIR.M.ES.B.A2D.A.B.A.2250.EUR.N
